
-------------------------------------------------------------------------------------------------
Event#  Enabling_Time     Delay    Firing_Time    Firing_Tr   Token_ID     Marking(befor firing)  
   536   131.000000      1.000000     132.000000   Etimer21         0     11210111000000011111110(114)(106)(63)(69)(84)0(87)0
   537   131.000000      1.000000     132.000000   Etimer22         0     11210111000000011111110(114)(106)(63)(69)(85)0(87)0
   538   131.000000      1.000000     132.000000   Etimer17         0     11210111000000011111110(114)(106)(63)(69)(85)0(88)0
   539   131.000000      1.000000     132.000000   Etimer19         0     11210111000000011111110(115)(106)(63)(69)(85)0(88)0
   540   131.000000      1.000000     132.000000   Etimer20         0     11210111000000011111110(115)(106)(64)(69)(85)0(88)0
   541   131.000000      1.000000     132.000000   Etimer18         0     11210111000000011111110(115)(106)(64)(70)(85)0(88)0
   542   132.000000      1.000000     133.000000   Etimer19         0     11210111000000011111110(115)(107)(64)(70)(85)0(88)0
   543   132.000000      1.000000     133.000000   Etimer17         0     11210111000000011111110(115)(107)(65)(70)(85)0(88)0
   544   132.000000      1.000000     133.000000   Etimer18         0     11210111000000011111110(116)(107)(65)(70)(85)0(88)0
   545   132.000000      1.000000     133.000000   Etimer22         0     11210111000000011111110(116)(108)(65)(70)(85)0(88)0
   546   132.000000      1.000000     133.000000   Etimer21         0     11210111000000011111110(116)(108)(65)(70)(85)0(89)0
   547   132.000000      1.000000     133.000000   Etimer20         0     11210111000000011111110(116)(108)(65)(70)(86)0(89)0
   548   133.000000      1.000000     134.000000   Etimer19         0     11210111000000011111110(116)(108)(65)(71)(86)0(89)0
   549   133.000000      1.000000     134.000000   Etimer22         0     11210111000000011111110(116)(108)(66)(71)(86)0(89)0
   550   133.000000      1.000000     134.000000   Etimer21         0     11210111000000011111110(116)(108)(66)(71)(86)0(90)0
   551   133.000000      1.000000     134.000000   Etimer18         0     11210111000000011111110(116)(108)(66)(71)(87)0(90)0
   552   133.000000      1.000000     134.000000   Etimer17         0     11210111000000011111110(116)(109)(66)(71)(87)0(90)0
   553   133.000000      1.000000     134.000000   Etimer20         0     11210111000000011111110(117)(109)(66)(71)(87)0(90)0
   554   134.000000      1.000000     135.000000   Etimer17         0     11210111000000011111110(117)(109)(66)(72)(87)0(90)0
   555   134.000000      1.000000     135.000000   Etimer22         0     11210111000000011111110(118)(109)(66)(72)(87)0(90)0
   556   134.000000      1.000000     135.000000   Etimer18         0     11210111000000011111110(118)(109)(66)(72)(87)0(91)0
   557   134.000000      1.000000     135.000000   Etimer19         0     11210111000000011111110(118)(110)(66)(72)(87)0(91)0
   558   134.000000      1.000000     135.000000   Etimer21         0     11210111000000011111110(118)(110)(67)(72)(87)0(91)0
   559   134.000000      1.000000     135.000000   Etimer20         0     11210111000000011111110(118)(110)(67)(72)(88)0(91)0
   560   135.000000      1.000000     136.000000   Etimer21         0     11210111000000011111110(118)(110)(67)(73)(88)0(91)0
   561   135.000000      1.000000     136.000000   Etimer19         0     11210111000000011111110(118)(110)(67)(73)(89)0(91)0
   562   135.000000      1.000000     136.000000   Etimer17         0     11210111000000011111110(118)(110)(68)(73)(89)0(91)0
   563   135.000000      1.000000     136.000000   Etimer20         0     11210111000000011111110(119)(110)(68)(73)(89)0(91)0
   564   135.000000      1.000000     136.000000   Etimer22         0     11210111000000011111110(119)(110)(68)(74)(89)0(91)0
   565   135.000000      1.000000     136.000000   Etimer18         0     11210111000000011111110(119)(110)(68)(74)(89)0(92)0
   566   136.000000      1.000000     137.000000   Etimer17         0     11210111000000011111110(119)(111)(68)(74)(89)0(92)0
   567   136.000000      1.000000     137.000000   Etimer18         0     11210111000000011111110(120)(111)(68)(74)(89)0(92)0
   568   136.000000      1.000000     137.000000   Etimer22         0     11210111000000011111110(120)(112)(68)(74)(89)0(92)0
   569   136.000000      1.000000     137.000000   Etimer19         0     11210111000000011111110(120)(112)(68)(74)(89)0(93)0
   570   136.000000      1.000000     137.000000   Etimer21         0     11210111000000011111110(120)(112)(69)(74)(89)0(93)0
   571   136.000000      1.000000     137.000000   Etimer20         0     11210111000000011111110(120)(112)(69)(74)(90)0(93)0
   572   137.000000      1.000000     138.000000   Etimer18         0     11210111000000011111110(120)(112)(69)(75)(90)0(93)0
   573   137.000000      1.000000     138.000000   Etimer20         0     11210111000000011111110(120)(113)(69)(75)(90)0(93)0
   574   137.000000      1.000000     138.000000   Etimer22         0     11210111000000011111110(120)(113)(69)(76)(90)0(93)0
   575   137.000000      1.000000     138.000000   Etimer19         0     11210111000000011111110(120)(113)(69)(76)(90)0(94)0
   576   137.000000      1.000000     138.000000   Etimer21         0     11210111000000011111110(120)(113)(70)(76)(90)0(94)0
   577   137.000000      1.000000     138.000000   Etimer17         0     11210111000000011111110(120)(113)(70)(76)(91)0(94)0
   578   138.000000      1.000000     139.000000   Etimer19         0     11210111000000011111110(121)(113)(70)(76)(91)0(94)0
   579   138.000000      1.000000     139.000000   Etimer21         0     11210111000000011111110(121)(113)(71)(76)(91)0(94)0
   580   138.000000      1.000000     139.000000   Etimer17         0     11210111000000011111110(121)(113)(71)(76)(92)0(94)0
   581   138.000000      1.000000     139.000000   Etimer18         0     11210111000000011111110(122)(113)(71)(76)(92)0(94)0
   582   138.000000      1.000000     139.000000   Etimer20         0     11210111000000011111110(122)(114)(71)(76)(92)0(94)0
   583   138.000000      1.000000     139.000000   Etimer22         0     11210111000000011111110(122)(114)(71)(77)(92)0(94)0
   584   139.000000      1.000000     140.000000   Etimer22         0     11210111000000011111110(122)(114)(71)(77)(92)0(95)0
   585   139.000000      1.000000     140.000000   Etimer21         0     11210111000000011111110(122)(114)(71)(77)(92)0(96)0
   586   139.000000      1.000000     140.000000   Etimer19         0     11210111000000011111110(122)(114)(71)(77)(93)0(96)0
   587   139.000000      1.000000     140.000000   Etimer17         0     11210111000000011111110(122)(114)(72)(77)(93)0(96)0
   588   139.000000      1.000000     140.000000   Etimer18         0     11210111000000011111110(123)(114)(72)(77)(93)0(96)0
   589   139.000000      1.000000     140.000000   Etimer20         0     11210111000000011111110(123)(115)(72)(77)(93)0(96)0
   590   140.000000      1.000000     141.000000   Etimer20         0     11210111000000011111110(123)(115)(72)(78)(93)0(96)0
   591   140.000000      1.000000     141.000000   Etimer22         0     11210111000000011111110(123)(115)(72)(79)(93)0(96)0
   592   140.000000      1.000000     141.000000   Etimer19         0     11210111000000011111110(123)(115)(72)(79)(93)0(97)0
   593   140.000000      1.000000     141.000000   Etimer18         0     11210111000000011111110(123)(115)(73)(79)(93)0(97)0
   594   140.000000      1.000000     141.000000   Etimer21         0     11210111000000011111110(123)(116)(73)(79)(93)0(97)0
   595   140.000000      1.000000     141.000000   Etimer17         0     11210111000000011111110(123)(116)(73)(79)(94)0(97)0
   596   141.000000      1.000000     142.000000   Etimer22         0     11210111000000011111110(124)(116)(73)(79)(94)0(97)0
   597   141.000000      1.000000     142.000000   Etimer20         0     11210111000000011111110(124)(116)(73)(79)(94)0(98)0
   598   141.000000      1.000000     142.000000   Etimer18         0     11210111000000011111110(124)(116)(73)(80)(94)0(98)0
   599   141.000000      1.000000     142.000000   Etimer19         0     11210111000000011111110(124)(117)(73)(80)(94)0(98)0
   600   141.000000      1.000000     142.000000   Etimer17         0     11210111000000011111110(124)(117)(74)(80)(94)0(98)0
   601   141.000000      1.000000     142.000000   Etimer21         0     11210111000000011111110(125)(117)(74)(80)(94)0(98)0
   602   142.000000      1.000000     143.000000   Etimer21         0     11210111000000011111110(125)(117)(74)(80)(95)0(98)0
   603   142.000000      1.000000     143.000000   Etimer19         0     11210111000000011111110(125)(117)(74)(80)(96)0(98)0
   604   142.000000      1.000000     143.000000   Etimer22         0     11210111000000011111110(125)(117)(75)(80)(96)0(98)0
   605   142.000000      1.000000     143.000000   Etimer17         0     11210111000000011111110(125)(117)(75)(80)(96)0(99)0
   606   142.000000      1.000000     143.000000   Etimer20         0     11210111000000011111110(126)(117)(75)(80)(96)0(99)0
   607   142.000000      1.000000     143.000000   Etimer18         0     11210111000000011111110(126)(117)(75)(81)(96)0(99)0
   608   143.000000      1.000000     144.000000   Etimer22         0     11210111000000011111110(126)(118)(75)(81)(96)0(99)0
   609   143.000000      1.000000     144.000000   Etimer17         0     11210111000000011111110(126)(118)(75)(81)(96)0(100)0
   610   143.000000      1.000000     144.000000   Etimer20         0     11210111000000011111110(127)(118)(75)(81)(96)0(100)0
   611   143.000000      1.000000     144.000000   Etimer21         0     11210111000000011111110(127)(118)(75)(82)(96)0(100)0
   612   143.000000      1.000000     144.000000   Etimer18         0     11210111000000011111110(127)(118)(75)(82)(97)0(100)0
   613   143.000000      1.000000     144.000000   Etimer19         0     11210111000000011111110(127)(119)(75)(82)(97)0(100)0
   614   144.000000      1.000000     145.000000   Etimer20         0     11210111000000011111110(127)(119)(76)(82)(97)0(100)0
   615   144.000000      1.000000     145.000000   Etimer19         0     11210111000000011111110(127)(119)(76)(83)(97)0(100)0
   616   144.000000      1.000000     145.000000   Etimer22         0     11210111000000011111110(127)(119)(77)(83)(97)0(100)0
   617   144.000000      1.000000     145.000000   Etimer18         0     11210111000000011111110(127)(119)(77)(83)(97)0(101)0
   618   144.000000      1.000000     145.000000   Etimer17         0     11210111000000011111110(127)(120)(77)(83)(97)0(101)0
   619   144.000000      1.000000     145.000000   Etimer21         0     11210111000000011111110(128)(120)(77)(83)(97)0(101)0
   620   145.000000      1.000000     146.000000   Etimer20         0     11210111000000011111110(128)(120)(77)(83)(98)0(101)0
   621   145.000000      1.000000     146.000000   Etimer21         0     11210111000000011111110(128)(120)(77)(84)(98)0(101)0
   622   145.000000      1.000000     146.000000   Etimer17         0     11210111000000011111110(128)(120)(77)(84)(99)0(101)0
   623   145.000000      1.000000     146.000000   Etimer19         0     11210111000000011111110(129)(120)(77)(84)(99)0(101)0
   624   145.000000      1.000000     146.000000   Etimer22         0     11210111000000011111110(129)(120)(78)(84)(99)0(101)0
   625   145.000000      1.000000     146.000000   Etimer18         0     11210111000000011111110(129)(120)(78)(84)(99)0(102)0
   626   146.000000      1.000000     147.000000   Etimer20         0     11210111000000011111110(129)(121)(78)(84)(99)0(102)0
   627   146.000000      1.000000     147.000000   Etimer22         0     11210111000000011111110(129)(121)(78)(85)(99)0(102)0
   628   146.000000      1.000000     147.000000   Etimer17         0     11210111000000011111110(129)(121)(78)(85)(99)0(103)0
   629   146.000000      1.000000     147.000000   Etimer21         0     11210111000000011111110(130)(121)(78)(85)(99)0(103)0
   630   146.000000      1.000000     147.000000   Etimer19         0     11210111000000011111110(130)(121)(78)(85)(100)0(103)0
   631   146.000000      1.000000     147.000000   Etimer18         0     11210111000000011111110(130)(121)(79)(85)(100)0(103)0
   632   147.000000      1.000000     148.000000   Etimer20         0     11210111000000011111110(130)(122)(79)(85)(100)0(103)0
   633   147.000000      1.000000     148.000000   Etimer18         0     11210111000000011111110(130)(122)(79)(86)(100)0(103)0
   634   147.000000      1.000000     148.000000   Etimer22         0     11210111000000011111110(130)(123)(79)(86)(100)0(103)0
   635   147.000000      1.000000     148.000000   Etimer19         0     11210111000000011111110(130)(123)(79)(86)(100)0(104)0
   636   147.000000      1.000000     148.000000   Etimer21         0     11210111000000011111110(130)(123)(80)(86)(100)0(104)0
   637   147.000000      1.000000     148.000000   Etimer17         0     11210111000000011111110(130)(123)(80)(86)(101)0(104)0
   638   148.000000      1.000000     149.000000   Etimer21         0     11210111000000011111110(131)(123)(80)(86)(101)0(104)0
   639   148.000000      1.000000     149.000000   Etimer18         0     11210111000000011111110(131)(123)(80)(86)(102)0(104)0
   640   148.000000      1.000000     149.000000   Etimer19         0     11210111000000011111110(131)(124)(80)(86)(102)0(104)0
   641   148.000000      1.000000     149.000000   Etimer20         0     11210111000000011111110(131)(124)(81)(86)(102)0(104)0
   642   148.000000      1.000000     149.000000   Etimer22         0     11210111000000011111110(131)(124)(81)(87)(102)0(104)0
   643   148.000000      1.000000     149.000000   Etimer17         0     11210111000000011111110(131)(124)(81)(87)(102)0(105)0
   644   149.000000      1.000000     150.000000   Etimer17         0     11210111000000011111110(132)(124)(81)(87)(102)0(105)0
   645   149.000000      1.000000     150.000000   Etimer19         0     11210111000000011111110(133)(124)(81)(87)(102)0(105)0
   646   149.000000      1.000000     150.000000   Etimer18         0     11210111000000011111110(133)(124)(82)(87)(102)0(105)0
   647   149.000000      1.000000     150.000000   Etimer20         0     11210111000000011111110(133)(125)(82)(87)(102)0(105)0
   648   149.000000      1.000000     150.000000   Etimer21         0     11210111000000011111110(133)(125)(82)(88)(102)0(105)0
   649   149.000000      1.000000     150.000000   Etimer22         0     11210111000000011111110(133)(125)(82)(88)(103)0(105)0
   650   150.000000      1.000000     151.000000   Etimer19         0     11210111000000011111110(133)(125)(82)(88)(103)0(106)0
   651   150.000000      1.000000     151.000000   Etimer18         0     11210111000000011111110(133)(125)(83)(88)(103)0(106)0
   652   150.000000      1.000000     151.000000   Etimer20         0     11210111000000011111110(133)(126)(83)(88)(103)0(106)0
   653   150.000000      1.000000     151.000000   Etimer21         0     11210111000000011111110(133)(126)(83)(89)(103)0(106)0
   654   150.000000      1.000000     151.000000   Etimer17         0     11210111000000011111110(133)(126)(83)(89)(104)0(106)0
   655   150.000000      1.000000     151.000000   Etimer22         0     11210111000000011111110(134)(126)(83)(89)(104)0(106)0
   656   151.000000      1.000000     152.000000   Etimer22         0     11210111000000011111110(134)(126)(83)(89)(104)0(107)0
   657   151.000000      1.000000     152.000000   Etimer17         0     11210111000000011111110(134)(126)(83)(89)(104)0(108)0
   658   151.000000      1.000000     152.000000   Etimer21         0     11210111000000011111110(135)(126)(83)(89)(104)0(108)0
   659   151.000000      1.000000     152.000000   Etimer19         0     11210111000000011111110(135)(126)(83)(89)(105)0(108)0
   660   151.000000      1.000000     152.000000   Etimer18         0     11210111000000011111110(135)(126)(84)(89)(105)0(108)0
   661   151.000000      1.000000     152.000000   Etimer20         0     11210111000000011111110(135)(127)(84)(89)(105)0(108)0
   662   152.000000      1.000000     153.000000   Etimer21         0     11210111000000011111110(135)(127)(84)(90)(105)0(108)0
   663   152.000000      1.000000     153.000000   Etimer20         0     11210111000000011111110(135)(127)(84)(90)(106)0(108)0
   664   152.000000      1.000000     153.000000   Etimer19         0     11210111000000011111110(135)(127)(84)(91)(106)0(108)0
   665   152.000000      1.000000     153.000000   Etimer22         0     11210111000000011111110(135)(127)(85)(91)(106)0(108)0
   666   152.000000      1.000000     153.000000   Etimer18         0     11210111000000011111110(135)(127)(85)(91)(106)0(109)0
   667   152.000000      1.000000     153.000000   Etimer17         0     11210111000000011111110(135)(128)(85)(91)(106)0(109)0
   668   153.000000      1.000000     154.000000   Etimer20         0     11210111000000011111110(136)(128)(85)(91)(106)0(109)0
   669   153.000000      1.000000     154.000000   Etimer17         0     11210111000000011111110(136)(128)(85)(92)(106)0(109)0
   670   153.000000      1.000000     154.000000   Etimer21         0     11210111000000011111110(137)(128)(85)(92)(106)0(109)0
   671   153.000000      1.000000     154.000000   Etimer18         0     11210111000000011111110(137)(128)(85)(92)(107)0(109)0
   672   153.000000      1.000000     154.000000   Etimer22         0     11210111000000011111110(137)(129)(85)(92)(107)0(109)0
   673   153.000000      1.000000     154.000000   Etimer19         0     11210111000000011111110(137)(129)(85)(92)(107)0(110)0
   674   154.000000      1.000000     155.000000   Etimer18         0     11210111000000011111110(137)(129)(86)(92)(107)0(110)0
   675   154.000000      1.000000     155.000000   Etimer20         0     11210111000000011111110(137)(130)(86)(92)(107)0(110)0
   676   154.000000      1.000000     155.000000   Etimer22         0     11210111000000011111110(137)(130)(86)(93)(107)0(110)0
   677   154.000000      1.000000     155.000000   Etimer21         0     11210111000000011111110(137)(130)(86)(93)(107)0(111)0
   678   154.000000      1.000000     155.000000   Etimer17         0     11210111000000011111110(137)(130)(86)(93)(108)0(111)0
   679   154.000000      1.000000     155.000000   Etimer19         0     11210111000000011111110(138)(130)(86)(93)(108)0(111)0
   680   155.000000      1.000000     156.000000   Etimer20         0     11210111000000011111110(138)(130)(87)(93)(108)0(111)0
   681   155.000000      1.000000     156.000000   Etimer17         0     11210111000000011111110(138)(130)(87)(94)(108)0(111)0
   682   155.000000      1.000000     156.000000   Etimer18         0     11210111000000011111110(139)(130)(87)(94)(108)0(111)0
   683   155.000000      1.000000     156.000000   Etimer21         0     11210111000000011111110(139)(131)(87)(94)(108)0(111)0
   684   155.000000      1.000000     156.000000   Etimer22         0     11210111000000011111110(139)(131)(87)(94)(109)0(111)0
   685   155.000000      1.000000     156.000000   Etimer19         0     11210111000000011111110(139)(131)(87)(94)(109)0(112)0
   686   156.000000      1.000000     157.000000   Etimer18         0     11210111000000011111110(139)(131)(88)(94)(109)0(112)0
   687   156.000000      1.000000     157.000000   Etimer17         0     11210111000000011111110(139)(132)(88)(94)(109)0(112)0
   688   156.000000      1.000000     157.000000   Etimer22         0     11210111000000011111110(140)(132)(88)(94)(109)0(112)0
   689   156.000000      1.000000     157.000000   Etimer21         0     11210111000000011111110(140)(132)(88)(94)(109)0(113)0
   690   156.000000      1.000000     157.000000   Etimer20         0     11210111000000011111110(140)(132)(88)(94)(110)0(113)0
   691   156.000000      1.000000     157.000000   Etimer19         0     11210111000000011111110(140)(132)(88)(95)(110)0(113)0
   692   157.000000      1.000000     158.000000   Etimer19         0     11210111000000011111110(140)(132)(89)(95)(110)0(113)0
   693   157.000000      1.000000     158.000000   Etimer18         0     11210111000000011111110(140)(132)(90)(95)(110)0(113)0
   694   157.000000      1.000000     158.000000   Etimer22         0     11210111000000011111110(140)(133)(90)(95)(110)0(113)0
   695   157.000000      1.000000     158.000000   Etimer17         0     11210111000000011111110(140)(133)(90)(95)(110)0(114)0
   696   157.000000      1.000000     158.000000   Etimer21         0     11210111000000011111110(141)(133)(90)(95)(110)0(114)0
   697   157.000000      1.000000     158.000000   Etimer20         0     11210111000000011111110(141)(133)(90)(95)(111)0(114)0
   698   158.000000      1.000000     159.000000   Etimer21         0     11210111000000011111110(141)(133)(90)(96)(111)0(114)0
   699   158.000000      1.000000     159.000000   Etimer19         0     11210111000000011111110(141)(133)(90)(96)(112)0(114)0
   700   158.000000      1.000000     159.000000   Etimer22         0     11210111000000011111110(141)(133)(91)(96)(112)0(114)0
   701   158.000000      1.000000     159.000000   Etimer20         0     11210111000000011111110(141)(133)(91)(96)(112)0(115)0
   702   158.000000      1.000000     159.000000   Etimer18         0     11210111000000011111110(141)(133)(91)(97)(112)0(115)0
   703   158.000000      1.000000     159.000000   Etimer17         0     11210111000000011111110(141)(134)(91)(97)(112)0(115)0
   704   159.000000      1.000000     160.000000   Etimer18         0     11210111000000011111110(142)(134)(91)(97)(112)0(115)0
   705   159.000000      1.000000     160.000000   Etimer17         0     11210111000000011111110(142)(135)(91)(97)(112)0(115)0
   706   159.000000      1.000000     160.000000   Etimer22         0     11210111000000011111110(143)(135)(91)(97)(112)0(115)0
   707   159.000000      1.000000     160.000000   Etimer19         0     11210111000000011111110(143)(135)(91)(97)(112)0(116)0
   708   159.000000      1.000000     160.000000   Etimer20         0     11210111000000011111110(143)(135)(92)(97)(112)0(116)0
   709   159.000000      1.000000     160.000000   Etimer21         0     11210111000000011111110(143)(135)(92)(98)(112)0(116)0
   710   160.000000      1.000000     161.000000   Etimer21         0     11210111000000011111110(143)(135)(92)(98)(113)0(116)0
   711   160.000000      1.000000     161.000000   Etimer19         0     11210111000000011111110(143)(135)(92)(98)(114)0(116)0
   712   160.000000      1.000000     161.000000   Etimer17         0     11210111000000011111110(143)(135)(93)(98)(114)0(116)0
   713   160.000000      1.000000     161.000000   Etimer22         0     11210111000000011111110(144)(135)(93)(98)(114)0(116)0
   714   160.000000      1.000000     161.000000   Etimer18         0     11210111000000011111110(144)(135)(93)(98)(114)0(117)0
   715   160.000000      1.000000     161.000000   Etimer20         0     11210111000000011111110(144)(136)(93)(98)(114)0(117)0
   716   161.000000      1.000000     162.000000   Etimer21         0     11210111000000011111110(144)(136)(93)(99)(114)0(117)0
   717   161.000000      1.000000     162.000000   Etimer18         0     11210111000000011111110(144)(136)(93)(99)(115)0(117)0
   718   161.000000      1.000000     162.000000   Etimer20         0     11210111000000011111110(144)(137)(93)(99)(115)0(117)0
   719   161.000000      1.000000     162.000000   Etimer22         0     11210111000000011111110(144)(137)(93)(100)(115)0(117)0
   720   161.000000      1.000000     162.000000   Etimer17         0     11210111000000011111110(144)(137)(93)(100)(115)0(118)0
   721   161.000000      1.000000     162.000000   Etimer19         0     11210111000000011111110(145)(137)(93)(100)(115)0(118)0
   722    65.000000     97.000000     162.000000   Cap              0     11210111000000011111110(145)(137)(94)(100)(115)0(118)0
   723   162.000000      0.000000     162.000000   ImmTr6           0     11210111000000001111111(145)(137)(94)(100)(115)0(118)0
   724   162.000000      0.000000     162.000000   ImmTr4           0     11200111000001001111110(145)(137)(94)(100)(115)0(118)0
   725   162.000000      0.000000     162.000000   ImmTr3           0     11100111000101001110110(145)(137)(94)(100)(115)0(118)0
   726   162.000000      0.000000     162.000000   ImmTr2           0     10100111001101001100110(145)(137)(94)(100)(115)0(118)0
   727   162.000000      0.000000     162.000000   ImmTr1           0     00100111011101001000110(145)(137)(94)(100)(115)0(118)0

RunTime=  162.000000 time unit    Sim_Time=  0.806108 sec
