
-------------------------------------------------------------------------------------------------
Event#  Enabling_Time     Delay    Firing_Time    Firing_Tr   Token_ID     Marking(befor firing)  
  1121   209.000000      1.000000     210.000000   Etimer44         0     112003103140100000000111001001000011000101011(35)(78)(10)(131)(77)(107)(67)0(109)(149)(77)0(133)0(67)(35)
  1122   209.000000      1.000000     210.000000   Etimer45         0     112003103140100000000111001001000011000101011(35)(78)(10)(131)(77)(107)(67)0(109)(149)(77)0(133)0(68)(35)
  1123   209.000000      1.000000     210.000000   Etimer42         0     112003103140100000000111001001000011000101011(35)(78)(10)(131)(77)(107)(67)0(109)(149)(77)0(133)0(68)(36)
  1124   209.000000      1.000000     210.000000   Etimer45         0     112003103140100000000111001001000011000101011(35)(78)(10)(131)(77)(107)(67)0(109)(149)(77)0(134)0(68)(36)
  1125   209.000000      1.000000     210.000000   Etimer44         0     112003103140100000000111001001000011000101011(36)(78)(10)(131)(77)(107)(67)0(109)(149)(77)0(134)0(68)(36)
  1126   209.000000      1.000000     210.000000   Etimer40         0     112003103140100000000111001001000011000101011(36)(78)(10)(131)(77)(107)(68)0(109)(149)(77)0(134)0(68)(36)
  1127   121.000000     89.000000     210.000000   T11              0     112003103140100000000111001001000011000101011(36)(78)(10)(131)(77)(107)(68)0(109)(150)(77)0(134)0(68)(36)
  1128   210.000000      0.000000     210.000000   ImmTr10          0     112003103141100000000111001000000011000101111(36)(78)(10)(131)(77)(107)(68)0(109)(150)(77)0(134)0(68)(36)
  1129   210.000000      0.000000     210.000000   ImmTr8           0     112003103140100000000111001100000011000001111(36)(78)(10)(131)(77)(107)(68)0(109)(150)(77)0(134)0(68)(36)
  1130   210.000000      0.000000     210.000000   ImmTr7           0     112003003140100000000111011100000011000001011(36)(78)(10)(131)(77)(107)(68)0(109)(150)(77)0(134)0(68)(36)
  1131   210.000000      1.000000     211.000000   Etimer36         0     112002003140100000000111111100000011000001001(36)(78)(10)(131)(77)(107)(68)0(109)(150)(77)0(134)0(68)(36)
  1132   210.000000      1.000000     211.000000   Etimer45         0     112002003140100000000111111100000011000001001(36)(78)(11)(131)(77)(107)(68)0(109)(150)(77)0(134)0(68)(36)
  1133   210.000000      1.000000     211.000000   Etimer42         0     112002003140100000000111111100000011000001001(36)(78)(11)(131)(77)(107)(68)0(109)(150)(77)0(134)0(68)(37)
  1134   210.000000      1.000000     211.000000   Etimer35         0     112002003140100000000111111100000011000001001(36)(78)(11)(131)(77)(107)(68)0(109)(150)(77)0(135)0(68)(37)
  1135   210.000000      1.000000     211.000000   Etimer45         0     112002003140100000000111111100000011000001001(36)(79)(11)(131)(77)(107)(68)0(109)(150)(77)0(135)0(68)(37)
  1136   211.000000      1.000000     212.000000   Etimer36         0     112002003140100000000111111100000011000001001(37)(79)(11)(131)(77)(107)(68)0(109)(150)(77)0(135)0(68)(37)
  1137   211.000000      1.000000     212.000000   Etimer45         0     112002003140100000000111111100000011000001001(37)(79)(12)(131)(77)(107)(68)0(109)(150)(77)0(135)0(68)(37)
  1138   211.000000      1.000000     212.000000   Etimer42         0     112002003140100000000111111100000011000001001(38)(79)(12)(131)(77)(107)(68)0(109)(150)(77)0(135)0(68)(37)
  1139   211.000000      1.000000     212.000000   Etimer45         0     112002003140100000000111111100000011000001001(38)(79)(12)(131)(77)(107)(68)0(109)(150)(77)0(136)0(68)(37)
  1140   211.000000      1.000000     212.000000   Etimer35         0     112002003140100000000111111100000011000001001(38)(79)(12)(131)(77)(107)(68)0(109)(150)(77)0(136)0(68)(38)
  1141   212.000000      1.000000     213.000000   Etimer35         0     112002003140100000000111111100000011000001001(38)(80)(12)(131)(77)(107)(68)0(109)(150)(77)0(136)0(68)(38)
  1142   212.000000      1.000000     213.000000   Etimer42         0     112002003140100000000111111100000011000001001(38)(81)(12)(131)(77)(107)(68)0(109)(150)(77)0(136)0(68)(38)
  1143   212.000000      1.000000     213.000000   Etimer36         0     112002003140100000000111111100000011000001001(38)(81)(12)(131)(77)(107)(68)0(109)(150)(77)0(137)0(68)(38)
